Title,LikeCount,date,year,Views
The face of AIDS in Africa,15000,2008-10-01,2008,511665
"Flow, the secret to happiness",216000,2008-10-01,2008,7223404
Nature vs. humans,7300,2008-10-01,2008,243564
"Aliens, love -- where are they?",72000,2008-10-01,2008,2416885
Healing through diet,51000,2008-10-01,2008,1709440
On glamour,13000,2008-10-01,2008,437361
Design and the Elastic Mind,12000,2008-10-01,2008,407030
An 8-dimensional model of the universe,62000,2008-10-01,2008,2086180
Playing invisible turntables,26000,2008-10-01,2008,881969
The Web as a city,12000,2008-10-01,2008,420764
Lessons from past presidents,63000,2008-10-01,2008,2103329
Are games better than life?,42000,2008-10-01,2008,1408451
Moving photos of extreme drug-resistant TB,14000,2008-10-01,2008,484180
The Blur Building and other tech-empowered architecture,24000,2008-10-01,2008,817611
Politics and religion are technologies,14000,2008-10-01,2008,467009
Things I've learned in my life so far,32000,2008-09-01,2008,1083903
Robots will invade our lives,21000,2008-09-01,2008,716821
Human nature and the blank slate,51000,2008-09-01,2008,1713336
"Playtime with Pleo, your robotic dinosaur friend",14000,2008-09-01,2008,480410
Remember to say thank you,92000,2008-09-01,2008,3083605
The psychology of evil,240000,2008-09-01,2008,8005859
Health and the human mind,19000,2008-09-01,2008,650493
How to pitch to a VC,44000,2008-09-01,2008,1492147
What security means to me,40000,2008-09-01,2008,1342820
The moral roots of liberals and conservatives,130000,2008-09-01,2008,4357087
What's wrong with school lunches,50000,2008-09-01,2008,1680657
The camel's hump,6800,2008-09-01,2008,227472
Life in the deep oceans,35000,2008-09-01,2008,1168221
A free digital library,16000,2008-09-01,2008,565316
How to survive a nuclear attack,25000,2008-09-01,2008,833467
How humans and animals can live together,33000,2008-09-01,2008,1129171
What we think we know,35000,2008-09-01,2008,1182307
"The web is more than ""better TV""",8900,2008-09-01,2008,298399
Our next giant leap,17000,2008-09-01,2008,593551
"DNA folding, in detail",25000,2008-09-01,2008,840293
"A talking, squawking parrot",94000,2008-08-01,2008,3155999
How I became an activist,13000,2008-08-01,2008,433495
Kids can teach themselves,60000,2008-08-01,2008,2014577
"Great piano performances, recreated",11000,2008-08-01,2008,389369
"""The Dog Song""",25000,2008-08-01,2008,855010
Dog-friendly dog training,39000,2008-08-01,2008,1318513
Close-up card magic with a twist,189000,2008-08-01,2008,6305872
How photography connects us,44000,2008-08-01,2008,1499216
Shedding light on dark matter,49000,2008-08-01,2008,1664575
Watch me fold origami (blindfolded),13000,2008-08-01,2008,437711
The math and magic of origami,87000,2008-07-01,2008,2902061
A computer that works like the brain,22000,2008-07-01,2008,758035
"The next 5,000 days of the web",56000,2008-07-01,2008,1893603
A tour of modern architecture,9900,2008-07-01,2008,332130
The web as art,27000,2008-07-01,2008,927065
A dig for humanity's origins,27000,2008-07-01,2008,915992
On humanity,29000,2008-07-01,2008,998452
The wonder of Zulu wire art,10000,2008-07-01,2008,345362
The new era of positive psychology,210000,2008-07-01,2008,7033490
Brain magic,563000,2008-07-01,2008,18771796
My year of living biblically,91000,2008-07-01,2008,3035705
On technology and faith,134000,2008-07-01,2008,4474714
The brain in love,220000,2008-07-01,2008,7345689
Let's look for life in the outer solar system,35000,2008-07-01,2008,1170458
"""Mother of Pearl,"" ""If I Had You""",43000,2008-07-01,2008,1453716
Institutions vs. collaboration,42000,2008-07-01,2008,1423985
What happens when you lose everything,38000,2008-07-01,2008,1292370
Animate characters by evolving them,11000,2008-07-01,2008,371682
A hero of the Congo forest,15000,2008-07-01,2008,527047
"""Peace on Earth""",12000,2008-07-01,2008,406229
The story of a girl,42000,2008-07-01,2008,1425286
Stephen Hawking's zero g flight,17000,2008-06-01,2008,591420
"A performance with breath, music, passion",7100,2008-06-01,2008,239904
"""Clonie""",26000,2008-06-01,2008,880307
"One Laptop per Child, two years on",14000,2008-06-01,2008,489489
The transformative power of classical music,489000,2008-06-01,2008,16328385
Surprising stats about child carseats,32000,2008-06-01,2008,1080734
A mobile fridge for vaccines,29000,2008-06-01,2008,993982
Robots inspired by cockroach ingenuity,34000,2008-06-01,2008,1165963
Your genes are not your fate,57000,2008-06-01,2008,1905592
Turning powerful stats into art,62000,2008-06-01,2008,2095806
The birth of the computer,30000,2008-06-01,2008,1028540
The ancestor of language,31000,2008-06-01,2008,1056473
The worldwide web of belief and ritual,68000,2008-06-01,2008,2273530
"""Kounandi""",3000,2008-06-01,2008,102270
"Archaeology, animal photography, BBQ ...",19000,2008-06-01,2008,644263
"Memes and ""temes""",28000,2008-06-01,2008,947329
"The ""bottom billion""",50000,2008-05-01,2008,1673094
A hospital tour in Nigeria,8400,2008-05-01,2008,280670
Moving sculpture,31000,2008-05-01,2008,1036716
Designing objects that tell stories,40000,2008-05-01,2008,1354312
The astonishing hidden world of the deep ocean,53000,2008-05-01,2008,1774698
What's wrong with what we eat,151000,2008-05-01,2008,5056510
How the news distorts our worldview,69000,2008-05-01,2008,2331893
A thought experiment on the intelligence of crows,82000,2008-05-01,2008,2760723
Juggling as art ... and science,33000,2008-05-01,2008,1111909
Can we domesticate germs?,20000,2008-05-01,2008,674569
6 ways mushrooms can save the world,260000,2008-05-01,2008,8689923
The thinking behind 50x15,10000,2008-05-01,2008,354251
Wake up! It's They Might Be Giants!,13000,2008-04-01,2008,454492
CERN's supercollider,130000,2008-04-01,2008,4351204
Making sense of string theory,195000,2008-04-01,2008,6531241
Where does creativity hide?,109000,2008-04-01,2008,3643378
World-class health care,13000,2008-04-01,2008,453414
The new open-source economics,28000,2008-04-01,2008,940868
Inventing instruments that unlock new music,18000,2008-04-01,2008,615591
Free or cheap Wii Remote hacks,211000,2008-04-01,2008,7036679
New thinking on the climate crisis,69000,2008-04-01,2008,2328286
Questioning the universe,406000,2008-04-01,2008,13562977
A new kind of music video,16000,2008-04-01,2008,554315
Sputnik mania,12000,2008-04-01,2008,415785
The search for the true face of Leonardo,41000,2008-04-01,2008,1386837
"""M'Bifo""",9600,2008-03-01,2008,320668
The call to learn,100000,2008-03-01,2008,3356477
A look inside the brain in real time,63000,2008-03-01,2008,2115912
My green agenda for architecture,27000,2008-03-01,2008,906723
My wish: Find the next Einstein in Africa,19000,2008-03-01,2008,639853
My wish: The Charter for Compassion,62000,2008-03-01,2008,2072422
My wish: Once Upon a School,52000,2008-03-01,2008,1755299
My days as a young rebel,21000,2008-03-01,2008,731593
My stroke of insight,868000,2008-03-01,2008,28964529
"5 predictions, from 1984",33000,2008-03-01,2008,1123289
On the verge of creating synthetic life,37000,2008-03-01,2008,1235804
A powerful idea about ideas,26000,2008-03-01,2008,881484
A preview of the WorldWide Telescope,34000,2008-02-01,2008,1157185
Model rocketry,14000,2008-02-01,2008,471974
A parable for Kenya,7200,2008-02-01,2008,241993
Juggle and jest,26000,2008-02-01,2008,868414
The Jill and Julia Show,16000,2008-02-01,2008,556492
Building uniqueness,19000,2008-02-01,2008,641151
The story of Project Orion,26000,2008-02-01,2008,868639
The untouchable music of the theremin,68000,2008-02-01,2008,2273147
The new power of collaboration,39000,2008-02-01,2008,1333777
A plant's-eye view,57000,2008-02-01,2008,1914518
An illustrated journey through Rome,23000,2008-02-01,2008,790109
A song of the city,24000,2008-02-01,2008,800972
The idea behind Zipcar (and what comes next),16000,2008-01-01,2008,551650
TED's nonprofit transition,11000,2008-01-01,2008,397593
An unusual glimpse at celebrity,22000,2008-01-01,2008,750578
The music wars,20000,2008-01-01,2008,694607
The life-long learner,67000,2008-01-01,2008,2263362
"Rebuilding a neighborhood with beauty, dignity, hope",23000,2008-01-01,2008,770809
"""Tembererana""",16000,2008-01-01,2008,557900
"A master architect asks, Now what?",33000,2008-01-01,2008,1122591
Treat design as art,21000,2008-01-01,2008,714502
Underwater astonishments,494000,2008-01-01,2008,16498279
The mystery box,131000,2008-01-01,2008,4395858
The emergent genius of ant colonies,37000,2008-01-01,2008,1258262
We're worried about local warming ... in your lap,33000,2008-01-01,2008,1109686
Tales of passion,159000,2008-01-01,2008,5316456
5 dangerous things you should let your kids do,164000,2007-12-01,2007,5482505
The lost art of letter-writing,24000,2007-12-01,2007,825656
Why aren't we more compassionate?,83000,2007-12-01,2007,2772727
"A performance of ""Mathemagic""",302000,2007-12-01,2007,10075691
Winning the oil endgame,32000,2007-12-01,2007,1081092
"Beauty, truth and ... physics?",45000,2007-12-01,2007,1514108
Design and destiny,72000,2007-12-01,2007,2421222
The fractals at the heart of African designs,55000,2007-11-01,2007,1844954
The sticky wonder of gecko feet,28000,2007-11-01,2007,953432
The case for optimism,16000,2007-11-01,2007,565093
Using biology to rethink the energy challenge,46000,2007-11-01,2007,1534418
A critical look at geoengineering against climate change,45000,2007-11-01,2007,1533394
Playing with DNA that self-assembles,14000,2007-11-01,2007,494100
Laws that choke creativity,74000,2007-11-01,2007,2483342
The habits of happiness,313000,2007-11-01,2007,10454131
How electroshock therapy changed me,69000,2007-10-01,2007,2332610
A commodities exchange for Ethiopia,24000,2007-10-01,2007,833506
3 clues to understanding your brain,166000,2007-10-01,2007,5565783
The anthropology of mobile phones,25000,2007-10-01,2007,841192
The illustrated woman,25000,2007-10-01,2007,856025
"Building ""self-aware"" robots",45000,2007-10-01,2007,1528853
"Life at 30,000 feet",59000,2007-10-01,2007,1985193
My magic moves,59000,2007-10-01,2007,1970696
This is Saturn,93000,2007-10-01,2007,3128655
A flight on solar wings,26000,2007-09-01,2007,891755
10 ways the world could end,59000,2007-09-01,2007,1997562
Designing for simplicity,48000,2007-09-01,2007,1609489
The search for humanity's roots,36000,2007-09-01,2007,1229114
An Iraq war movie crowd-sourced from soldiers,17000,2007-09-01,2007,598551
The surprising decline in violence,104000,2007-09-01,2007,3497831
What our language habits reveal,80000,2007-09-01,2007,2700097
"My creations, a new form of life",165000,2007-09-01,2007,5504483
Aid for Africa? No thanks.,41000,2007-09-01,2007,1397853
The joy of lexicography,42000,2007-08-01,2007,1430858
"Luke, a new prosthetic arm for soldiers",58000,2007-08-01,2007,1939162
My journey into movies that matter,25000,2007-08-01,2007,865066
"""Woza""",18000,2007-08-01,2007,616798
"""Thula Mama""",22000,2007-08-01,2007,749001
Patient capitalism,48000,2007-08-01,2007,1605736
Telling stories from Africa,23000,2007-08-01,2007,791270
How to educate leaders? Liberal arts,60000,2007-08-01,2007,2022882
Why invest in Africa,16000,2007-07-01,2007,543319
How I built a windmill,113000,2007-07-01,2007,3773336
Aid versus trade,21000,2007-07-01,2007,721879
Africa's cheetahs versus hippos,24000,2007-07-01,2007,805383
How to get (a new) hip,19000,2007-07-01,2007,653420
Visualizing the wonder of a living cell,70000,2007-07-01,2007,2349700
The  4 a.m. mystery,131000,2007-07-01,2007,4398498
"Spore, birth of a game",43000,2007-07-01,2007,1455925
Flip your thinking on AIDS in Africa,28000,2007-07-01,2007,957804
The Web's secret stories,35000,2007-07-01,2007,1196189
The potential of regenerative medicine,56000,2007-07-01,2007,1869223
Dangerous memes,62000,2007-07-01,2007,2091518
Inside the world's deepest caves,67000,2007-06-01,2007,2261791
New insights on poverty,118000,2007-06-01,2007,3961021
Tour Microsoft's Virtual Earth,10000,2007-06-01,2007,351994
"A string quartet plays ""Blue Room""",13000,2007-06-01,2007,437869
Let's rethink America's military strategy,42000,2007-06-01,2007,1424010
A memorial at Ground Zero,14000,2007-06-01,2007,468006
We can be Buddhas,71000,2007-06-01,2007,2377106
Rethink the desktop with BumpTop,51000,2007-06-01,2007,1720373
Want to help Africa? Do business here,46000,2007-05-01,2007,1563486
Salvation (and profit) in greentech,36000,2007-05-01,2007,1207949
How PhotoSynth can connect the world's images,181000,2007-05-01,2007,6045220
Swim with the giant sunfish,45000,2007-05-01,2007,1504388
How brain science will change computing,52000,2007-05-01,2007,1759181
What squatter cities can teach us,35000,2007-05-01,2007,1184825
Human-centered design,35000,2007-05-01,2007,1197972
The ghastly tragedy of the suburbs,68000,2007-05-01,2007,2272932
"""Black Men Ski""",21000,2007-05-01,2007,725126
The genesis of Google,58000,2007-05-01,2007,1959714
Cape Breton fiddling in reel time,25000,2007-05-01,2007,859221
Technology's long tail,33000,2007-04-01,2007,1107699
"""La Vie en Rose""",14000,2007-04-01,2007,492770
A comic sendup of TED2006,21000,2007-04-01,2007,703838
Militant atheism,200000,2007-04-01,2007,6695886
Why would God create a tsunami?,21000,2007-04-01,2007,710731
"""What You've Got""",17000,2007-04-01,2007,598466
"""Kiteflyer's Hill""",17000,2007-04-01,2007,599889
A mockingbird remix of TED2006,25000,2007-04-01,2007,840061
The electricity metaphor for the web's future,69000,2007-04-01,2007,2332591
Cradle to cradle design,61000,2007-04-01,2007,2045680
How to truly listen,201000,2007-04-01,2007,6715563
The illusion of consciousness,135000,2007-04-01,2007,4515323
Casting a spell on the cello,15000,2007-04-01,2007,505672
"Global warming's theme song, ""Manhattan in January""",22000,2007-04-01,2007,733695
The route to a sustainable future,55000,2007-04-01,2007,1849319
"Singing ""What I Want""",13000,2007-04-01,2007,456337
Sampling the ocean's DNA,19000,2007-04-01,2007,663744
"Art with wire, sugar, chocolate and string",44000,2007-04-01,2007,1482685
What separates us from chimpanzees?,68000,2007-04-01,2007,2296152
How to get your ideas to spread,220000,2007-04-01,2007,7347757
How architecture can connect us,26000,2007-04-01,2007,892721
The gentle genius of bonobos,89000,2007-04-01,2007,2992423
The story of life in photographs,66000,2007-04-01,2007,2210186
Happiness by design,70000,2007-04-01,2007,2354281
Great cars are great art,30000,2007-04-01,2007,1025779
The life code that will reshape the future,25000,2007-04-01,2007,856669
The shrimp with a kick!,55000,2007-04-01,2007,1838941
